      Time   FAIRTEN1   FAIRTEN2   FAIRTEN3   ANCHTEN1   ANCHTEN2   ANCHTEN3
       (s)        (N)        (N)        (N)        (N)        (N)        (N)
    0.0000 0.1129E+07 0.1129E+07 0.1129E+07 0.9191E+06 0.9191E+06 0.9191E+06
    0.0100 0.1130E+07 0.1131E+07 0.1130E+07 0.9176E+06 0.9176E+06 0.9176E+06
    0.0200 0.1132E+07 0.1132E+07 0.1132E+07 0.9162E+06 0.9162E+06 0.9162E+06
    0.0300 0.1133E+07 0.1134E+07 0.1133E+07 0.9149E+06 0.9149E+06 0.9149E+06
    0.0400 0.1133E+07 0.1136E+07 0.1133E+07 0.9136E+06 0.9136E+06 0.9136E+06
    0.0500 0.1134E+07 0.1137E+07 0.1134E+07 0.9124E+06 0.9124E+06 0.9124E+06
    0.0600 0.1135E+07 0.1139E+07 0.1135E+07 0.9113E+06 0.9113E+06 0.9113E+06
    0.0700 0.1136E+07 0.1140E+07 0.1136E+07 0.9104E+06 0.9104E+06 0.9104E+06
    0.0800 0.1136E+07 0.1141E+07 0.1136E+07 0.9095E+06 0.9095E+06 0.9095E+06
    0.0900 0.1137E+07 0.1142E+07 0.1137E+07 0.9087E+06 0.9087E+06 0.9087E+06
    0.1000 0.1137E+07 0.1143E+07 0.1137E+07 0.9080E+06 0.9080E+06 0.9080E+06
    0.1100 0.1137E+07 0.1144E+07 0.1137E+07 0.9075E+06 0.9075E+06 0.9075E+06
    0.1200 0.1137E+07 0.1145E+07 0.1137E+07 0.9071E+06 0.9071E+06 0.9071E+06
    0.1300 0.1137E+07 0.1145E+07 0.1137E+07 0.9069E+06 0.9069E+06 0.9069E+06
    0.1400 0.1136E+07 0.1146E+07 0.1136E+07 0.9068E+06 0.9068E+06 0.9068E+06
    0.1500 0.1136E+07 0.1146E+07 0.1136E+07 0.9068E+06 0.9068E+06 0.9068E+06
    0.1600 0.1135E+07 0.1146E+07 0.1135E+07 0.9070E+06 0.9070E+06 0.9070E+06
    0.1700 0.1135E+07 0.1146E+07 0.1135E+07 0.9074E+06 0.9074E+06 0.9074E+06
    0.1800 0.1134E+07 0.1146E+07 0.1134E+07 0.9078E+06 0.9078E+06 0.9078E+06
    0.1900 0.1133E+07 0.1145E+07 0.1133E+07 0.9084E+06 0.9084E+06 0.9084E+06
    0.2000 0.1132E+07 0.1145E+07 0.1132E+07 0.9092E+06 0.9092E+06 0.9092E+06
    0.2100 0.1131E+07 0.1144E+07 0.1131E+07 0.9100E+06 0.9100E+06 0.9100E+06
    0.2200 0.1129E+07 0.1144E+07 0.1129E+07 0.9110E+06 0.9110E+06 0.9110E+06
    0.2300 0.1128E+07 0.1143E+07 0.1128E+07 0.9121E+06 0.9121E+06 0.9121E+06
    0.2400 0.1127E+07 0.1142E+07 0.1126E+07 0.9133E+06 0.9133E+06 0.9133E+06
    0.2500 0.1125E+07 0.1141E+07 0.1125E+07 0.9146E+06 0.9146E+06 0.9146E+06
    0.2600 0.1123E+07 0.1140E+07 0.1123E+07 0.9159E+06 0.9159E+06 0.9159E+06
    0.2700 0.1122E+07 0.1139E+07 0.1122E+07 0.9173E+06 0.9173E+06 0.9173E+06
    0.2800 0.1120E+07 0.1138E+07 0.1120E+07 0.9188E+06 0.9188E+06 0.9188E+06
    0.2900 0.1118E+07 0.1136E+07 0.1118E+07 0.9202E+06 0.9203E+06 0.9202E+06
    0.3000 0.1116E+07 0.1135E+07 0.1116E+07 0.9217E+06 0.9218E+06 0.9217E+06
    0.3100 0.1115E+07 0.1134E+07 0.1114E+07 0.9232E+06 0.9234E+06 0.9232E+06
    0.3200 0.1113E+07 0.1133E+07 0.1113E+07 0.9247E+06 0.9250E+06 0.9247E+06
    0.3300 0.1111E+07 0.1131E+07 0.1111E+07 0.9261E+06 0.9266E+06 0.9261E+06
    0.3400 0.1109E+07 0.1130E+07 0.1109E+07 0.9273E+06 0.9282E+06 0.9273E+06
    0.3500 0.1107E+07 0.1129E+07 0.1107E+07 0.9285E+06 0.9300E+06 0.9285E+06
    0.3600 0.1106E+07 0.1127E+07 0.1105E+07 0.9295E+06 0.9317E+06 0.9295E+06
    0.3700 0.1104E+07 0.1126E+07 0.1104E+07 0.9303E+06 0.9335E+06 0.9303E+06
    0.3800 0.1102E+07 0.1125E+07 0.1102E+07 0.9309E+06 0.9354E+06 0.9309E+06
    0.3900 0.1101E+07 0.1124E+07 0.1101E+07 0.9314E+06 0.9372E+06 0.9314E+06
    0.4000 0.1099E+07 0.1123E+07 0.1099E+07 0.9317E+06 0.9390E+06 0.9317E+06
    0.4100 0.1098E+07 0.1122E+07 0.1098E+07 0.9319E+06 0.9407E+06 0.9318E+06
    0.4200 0.1097E+07 0.1121E+07 0.1097E+07 0.9319E+06 0.9422E+06 0.9319E+06
    0.4300 0.1096E+07 0.1120E+07 0.1096E+07 0.9319E+06 0.9436E+06 0.9319E+06
    0.4400 0.1095E+07 0.1120E+07 0.1095E+07 0.9318E+06 0.9448E+06 0.9318E+06
    0.4500 0.1094E+07 0.1119E+07 0.1094E+07 0.9316E+06 0.9458E+06 0.9315E+06
    0.4600 0.1093E+07 0.1119E+07 0.1093E+07 0.9313E+06 0.9467E+06 0.9312E+06
    0.4700 0.1093E+07 0.1118E+07 0.1093E+07 0.9308E+06 0.9475E+06 0.9307E+06
    0.4800 0.1092E+07 0.1118E+07 0.1092E+07 0.9302E+06 0.9481E+06 0.9301E+06
    0.4900 0.1092E+07 0.1118E+07 0.1092E+07 0.9295E+06 0.9486E+06 0.9294E+06
    0.5000 0.1092E+07 0.1119E+07 0.1092E+07 0.9286E+06 0.9489E+06 0.9285E+06
    0.5100 0.1092E+07 0.1119E+07 0.1092E+07 0.9276E+06 0.9491E+06 0.9275E+06
    0.5200 0.1092E+07 0.1119E+07 0.1092E+07 0.9265E+06 0.9491E+06 0.9264E+06
    0.5300 0.1093E+07 0.1120E+07 0.1092E+07 0.9253E+06 0.9490E+06 0.9252E+06
    0.5400 0.1093E+07 0.1120E+07 0.1093E+07 0.9240E+06 0.9488E+06 0.9239E+06
    0.5500 0.1094E+07 0.1121E+07 0.1094E+07 0.9226E+06 0.9485E+06 0.9224E+06
    0.5600 0.1095E+07 0.1122E+07 0.1094E+07 0.9211E+06 0.9480E+06 0.9209E+06
    0.5700 0.1095E+07 0.1123E+07 0.1095E+07 0.9195E+06 0.9474E+06 0.9193E+06
    0.5800 0.1096E+07 0.1124E+07 0.1096E+07 0.9178E+06 0.9468E+06 0.9176E+06
    0.5900 0.1097E+07 0.1125E+07 0.1097E+07 0.9160E+06 0.9460E+06 0.9158E+06
    0.6000 0.1099E+07 0.1127E+07 0.1098E+07 0.9142E+06 0.9451E+06 0.9140E+06
    0.6100 0.1100E+07 0.1128E+07 0.1100E+07 0.9123E+06 0.9442E+06 0.9121E+06
    0.6200 0.1101E+07 0.1129E+07 0.1101E+07 0.9104E+06 0.9431E+06 0.9102E+06
    0.6300 0.1102E+07 0.1131E+07 0.1102E+07 0.9084E+06 0.9421E+06 0.9082E+06
    0.6400 0.1104E+07 0.1132E+07 0.1104E+07 0.9064E+06 0.9409E+06 0.9062E+06
    0.6500 0.1105E+07 0.1134E+07 0.1105E+07 0.9044E+06 0.9398E+06 0.9042E+06
    0.6600 0.1106E+07 0.1135E+07 0.1106E+07 0.9024E+06 0.9386E+06 0.9022E+06
    0.6700 0.1108E+07 0.1137E+07 0.1108E+07 0.9004E+06 0.9373E+06 0.9002E+06
    0.6800 0.1109E+07 0.1138E+07 0.1109E+07 0.8984E+06 0.9361E+06 0.8982E+06
    0.6900 0.1110E+07 0.1140E+07 0.1110E+07 0.8965E+06 0.9349E+06 0.8963E+06
    0.7000 0.1111E+07 0.1141E+07 0.1111E+07 0.8946E+06 0.9337E+06 0.8944E+06
    0.7100 0.1112E+07 0.1143E+07 0.1112E+07 0.8928E+06 0.9325E+06 0.8925E+06
    0.7200 0.1113E+07 0.1145E+07 0.1112E+07 0.8910E+06 0.9314E+06 0.8908E+06
    0.7300 0.1113E+07 0.1146E+07 0.1113E+07 0.8893E+06 0.9303E+06 0.8891E+06
    0.7400 0.1114E+07 0.1148E+07 0.1113E+07 0.8878E+06 0.9293E+06 0.8875E+06
    0.7500 0.1114E+07 0.1149E+07 0.1114E+07 0.8863E+06 0.9284E+06 0.8860E+06
    0.7600 0.1114E+07 0.1151E+07 0.1114E+07 0.8849E+06 0.9276E+06 0.8847E+06
    0.7700 0.1114E+07 0.1152E+07 0.1114E+07 0.8837E+06 0.9268E+06 0.8834E+06
    0.7800 0.1114E+07 0.1153E+07 0.1114E+07 0.8826E+06 0.9262E+06 0.8823E+06
    0.7900 0.1114E+07 0.1154E+07 0.1113E+07 0.8816E+06 0.9256E+06 0.8813E+06
    0.8000 0.1113E+07 0.1155E+07 0.1113E+07 0.8807E+06 0.9252E+06 0.8805E+06
    0.8100 0.1113E+07 0.1155E+07 0.1113E+07 0.8801E+06 0.9248E+06 0.8798E+06
    0.8200 0.1112E+07 0.1156E+07 0.1112E+07 0.8795E+06 0.9246E+06 0.8792E+06
    0.8300 0.1112E+07 0.1156E+07 0.1111E+07 0.8791E+06 0.9246E+06 0.8788E+06
    0.8400 0.1111E+07 0.1156E+07 0.1111E+07 0.8789E+06 0.9246E+06 0.8786E+06
    0.8500 0.1110E+07 0.1156E+07 0.1110E+07 0.8788E+06 0.9248E+06 0.8785E+06
    0.8600 0.1109E+07 0.1156E+07 0.1109E+07 0.8789E+06 0.9251E+06 0.8786E+06
    0.8700 0.1108E+07 0.1155E+07 0.1108E+07 0.8791E+06 0.9255E+06 0.8788E+06
    0.8800 0.1107E+07 0.1155E+07 0.1106E+07 0.8794E+06 0.9260E+06 0.8791E+06
    0.8900 0.1105E+07 0.1154E+07 0.1105E+07 0.8799E+06 0.9266E+06 0.8796E+06
    0.9000 0.1104E+07 0.1154E+07 0.1104E+07 0.8806E+06 0.9274E+06 0.8802E+06
    0.9100 0.1103E+07 0.1153E+07 0.1102E+07 0.8813E+06 0.9282E+06 0.8810E+06
    0.9200 0.1101E+07 0.1152E+07 0.1101E+07 0.8822E+06 0.9291E+06 0.8818E+06
    0.9300 0.1099E+07 0.1151E+07 0.1099E+07 0.8832E+06 0.9301E+06 0.8828E+06
    0.9400 0.1098E+07 0.1149E+07 0.1097E+07 0.8842E+06 0.9312E+06 0.8839E+06
    0.9500 0.1096E+07 0.1148E+07 0.1096E+07 0.8854E+06 0.9323E+06 0.8850E+06
    0.9600 0.1094E+07 0.1147E+07 0.1094E+07 0.8866E+06 0.9335E+06 0.8862E+06
    0.9700 0.1093E+07 0.1145E+07 0.1092E+07 0.8878E+06 0.9347E+06 0.8875E+06
    0.9800 0.1091E+07 0.1144E+07 0.1090E+07 0.8891E+06 0.9359E+06 0.8888E+06
    0.9900 0.1089E+07 0.1142E+07 0.1089E+07 0.8904E+06 0.9372E+06 0.8901E+06
    1.0000 0.1087E+07 0.1141E+07 0.1087E+07 0.8917E+06 0.9385E+06 0.8914E+06
    1.0100 0.1085E+07 0.1139E+07 0.1085E+07 0.8930E+06 0.9398E+06 0.8927E+06
    1.0200 0.1084E+07 0.1138E+07 0.1083E+07 0.8943E+06 0.9411E+06 0.8939E+06
    1.0300 0.1082E+07 0.1136E+07 0.1081E+07 0.8954E+06 0.9424E+06 0.8951E+06
    1.0400 0.1080E+07 0.1134E+07 0.1080E+07 0.8965E+06 0.9436E+06 0.8961E+06
    1.0500 0.1079E+07 0.1133E+07 0.1078E+07 0.8975E+06 0.9449E+06 0.8971E+06
    1.0600 0.1077E+07 0.1131E+07 0.1077E+07 0.8984E+06 0.9462E+06 0.8980E+06
    1.0700 0.1076E+07 0.1130E+07 0.1075E+07 0.8991E+06 0.9474E+06 0.8987E+06
    1.0800 0.1074E+07 0.1128E+07 0.1074E+07 0.8997E+06 0.9486E+06 0.8993E+06
    1.0900 0.1073E+07 0.1127E+07 0.1073E+07 0.9001E+06 0.9498E+06 0.8997E+06
    1.1000 0.1072E+07 0.1126E+07 0.1071E+07 0.9004E+06 0.9509E+06 0.9000E+06
    1.1100 0.1071E+07 0.1124E+07 0.1070E+07 0.9006E+06 0.9519E+06 0.9001E+06
    1.1200 0.1070E+07 0.1123E+07 0.1070E+07 0.9006E+06 0.9528E+06 0.9002E+06
    1.1300 0.1069E+07 0.1122E+07 0.1069E+07 0.9005E+06 0.9535E+06 0.9001E+06
    1.1400 0.1069E+07 0.1121E+07 0.1068E+07 0.9003E+06 0.9541E+06 0.8999E+06
    1.1500 0.1068E+07 0.1120E+07 0.1068E+07 0.9001E+06 0.9545E+06 0.8996E+06
    1.1600 0.1068E+07 0.1120E+07 0.1068E+07 0.8997E+06 0.9547E+06 0.8992E+06
    1.1700 0.1068E+07 0.1119E+07 0.1068E+07 0.8993E+06 0.9547E+06 0.8988E+06
    1.1800 0.1068E+07 0.1119E+07 0.1068E+07 0.8987E+06 0.9546E+06 0.8983E+06
    1.1900 0.1068E+07 0.1118E+07 0.1068E+07 0.8981E+06 0.9543E+06 0.8976E+06
    1.2000 0.1069E+07 0.1118E+07 0.1068E+07 0.8974E+06 0.9538E+06 0.8969E+06
    1.2100 0.1069E+07 0.1118E+07 0.1069E+07 0.8966E+06 0.9532E+06 0.8961E+06
    1.2200 0.1070E+07 0.1118E+07 0.1069E+07 0.8957E+06 0.9525E+06 0.8952E+06
    1.2300 0.1071E+07 0.1118E+07 0.1070E+07 0.8947E+06 0.9516E+06 0.8942E+06
    1.2400 0.1072E+07 0.1119E+07 0.1071E+07 0.8936E+06 0.9506E+06 0.8931E+06
    1.2500 0.1073E+07 0.1119E+07 0.1072E+07 0.8924E+06 0.9495E+06 0.8919E+06
    1.2600 0.1074E+07 0.1119E+07 0.1074E+07 0.8912E+06 0.9483E+06 0.8907E+06
    1.2700 0.1075E+07 0.1120E+07 0.1075E+07 0.8899E+06 0.9470E+06 0.8894E+06
    1.2800 0.1077E+07 0.1120E+07 0.1076E+07 0.8886E+06 0.9455E+06 0.8880E+06
    1.2900 0.1078E+07 0.1121E+07 0.1078E+07 0.8872E+06 0.9440E+06 0.8866E+06
    1.3000 0.1080E+07 0.1122E+07 0.1079E+07 0.8858E+06 0.9423E+06 0.8852E+06
    1.3100 0.1082E+07 0.1123E+07 0.1081E+07 0.8843E+06 0.9406E+06 0.8838E+06
    1.3200 0.1083E+07 0.1123E+07 0.1083E+07 0.8829E+06 0.9389E+06 0.8823E+06
    1.3300 0.1085E+07 0.1124E+07 0.1085E+07 0.8814E+06 0.9371E+06 0.8809E+06
    1.3400 0.1087E+07 0.1125E+07 0.1086E+07 0.8800E+06 0.9353E+06 0.8794E+06
    1.3500 0.1089E+07 0.1126E+07 0.1088E+07 0.8785E+06 0.9334E+06 0.8780E+06
    1.3600 0.1090E+07 0.1127E+07 0.1090E+07 0.8771E+06 0.9315E+06 0.8766E+06
    1.3700 0.1092E+07 0.1128E+07 0.1091E+07 0.8758E+06 0.9296E+06 0.8752E+06
    1.3800 0.1094E+07 0.1128E+07 0.1093E+07 0.8745E+06 0.9277E+06 0.8739E+06
    1.3900 0.1095E+07 0.1129E+07 0.1094E+07 0.8733E+06 0.9258E+06 0.8727E+06
    1.4000 0.1096E+07 0.1130E+07 0.1096E+07 0.8721E+06 0.9240E+06 0.8715E+06
    1.4100 0.1098E+07 0.1131E+07 0.1097E+07 0.8710E+06 0.9222E+06 0.8704E+06
    1.4200 0.1099E+07 0.1132E+07 0.1098E+07 0.8700E+06 0.9204E+06 0.8695E+06
    1.4300 0.1100E+07 0.1132E+07 0.1099E+07 0.8692E+06 0.9187E+06 0.8686E+06
    1.4400 0.1101E+07 0.1133E+07 0.1100E+07 0.8684E+06 0.9171E+06 0.8678E+06
    1.4500 0.1101E+07 0.1133E+07 0.1101E+07 0.8678E+06 0.9156E+06 0.8672E+06
